Serial Number:      10518     --     Series: Event (Rain Bucket Tip)

Date Time	Event (Rain Bucket Tip)
10/27/10 13:41:19.0	0
10/27/10 13:41:23.0	0.01
10/29/10 19:34:54.0	0.02
10/29/10 19:54:08.5	0.03
10/29/10 20:17:08.0	0.04
10/29/10 20:30:08.0	0.05
10/29/10 20:44:13.0	0.06
10/29/10 21:02:40.5	0.07
10/29/10 21:12:39.5	0.08
10/29/10 21:23:51.0	0.09
10/29/10 21:36:28.5	0.1
10/29/10 21:46:21.5	0.11
10/30/10 00:49:45.5	0.12
10/30/10 02:00:30.0	0.13
10/30/10 02:15:11.0	0.14
10/30/10 02:28:14.0	0.15
10/30/10 02:43:39.0	0.16
10/30/10 03:01:39.0	0.17
10/30/10 03:52:42.0	0.18
10/30/10 04:25:16.5	0.19
10/30/10 04:47:09.0	0.2
10/30/10 04:54:40.0	0.21
10/30/10 04:57:46.0	0.22
10/30/10 05:14:28.0	0.23
10/30/10 12:50:35.0	0.24
10/30/10 12:51:16.5	0.25
10/30/10 12:52:36.5	0.26
10/30/10 12:59:32.5	0.27
10/30/10 14:22:08.5	0.28
10/30/10 14:22:50.5	0.29
10/30/10 14:23:15.5	0.3
10/30/10 14:24:59.5	0.31
11/03/10 09:49:12.0	0.32
11/03/10 09:49:22.0	0.32
