Date Time	Event (Rain Bucket Tip)
12/08/09 09:49:38.0	0
12/10/09 17:08:53.0	0.0111111
12/10/09 17:27:00.5	0.0222222
12/10/09 17:49:05.0	0.0333333
12/10/09 18:09:53.5	0.0444444
12/10/09 18:20:57.0	0.0555555
12/10/09 18:38:43.0	0.0666666
12/10/09 18:46:14.5	0.0777777
12/10/09 18:50:52.0	0.0888888
12/10/09 18:56:43.0	0.0999999
12/10/09 19:02:30.0	0.111111
12/10/09 19:09:10.5	0.122222
12/10/09 19:15:27.0	0.133333
12/10/09 19:20:34.0	0.144444
12/10/09 19:26:29.5	0.155555
12/10/09 19:32:55.5	0.166667
12/10/09 19:38:18.5	0.177778
12/10/09 19:43:11.5	0.188889
12/10/09 19:48:34.5	0.2
12/10/09 19:53:51.5	0.211111
12/10/09 20:00:08.5	0.222222
12/10/09 20:08:54.5	0.233333
12/10/09 20:17:28.5	0.244444
12/10/09 20:26:06.0	0.255555
12/10/09 20:37:12.5	0.266666
12/10/09 20:48:37.0	0.277777
12/10/09 20:57:51.0	0.288889
12/10/09 21:10:17.0	0.3
12/10/09 21:19:38.5	0.311111
12/10/09 21:28:17.5	0.322222
12/10/09 21:40:19.5	0.333333
12/10/09 21:54:34.0	0.344444
12/10/09 22:01:40.5	0.355555
12/10/09 22:12:49.5	0.366666
12/10/09 22:24:40.5	0.377777
12/10/09 22:36:33.5	0.388889
12/10/09 22:44:52.0	0.4
12/10/09 23:00:13.0	0.411111
12/10/09 23:07:36.0	0.422222
12/10/09 23:15:07.0	0.433333
12/10/09 23:21:41.0	0.444444
12/10/09 23:29:55.0	0.455555
12/10/09 23:38:02.5	0.466666
12/10/09 23:55:22.0	0.477777
12/11/09 00:00:47.5	0.488888
12/11/09 00:06:57.0	0.499999
12/11/09 00:16:39.0	0.511111
12/11/09 00:35:40.0	0.522222
12/11/09 01:12:22.0	0.533333
12/11/09 01:26:32.5	0.544444
12/11/09 02:39:22.5	0.555555
12/11/09 09:47:19.5	0.566666
12/11/09 10:09:41.0	0.577777
12/11/09 12:46:05.0	0.588888
12/11/09 12:54:35.0	0.599999
12/11/09 13:01:20.0	0.611111
12/11/09 13:07:03.0	0.622222
12/11/09 13:12:03.0	0.633333
12/11/09 13:14:47.5	0.644444
12/11/09 13:23:04.0	0.655555
12/11/09 13:28:19.0	0.666666
12/11/09 13:31:15.0	0.677777
12/11/09 13:34:03.0	0.688888
12/11/09 13:40:45.5	0.699999
12/11/09 14:05:04.5	0.71111
12/11/09 14:34:33.0	0.722222
12/11/09 15:33:09.5	0.733333
12/11/09 16:45:08.5	0.744444
12/11/09 17:07:36.0	0.755555
12/11/09 17:09:13.5	0.766666
12/11/09 17:23:02.5	0.777777
12/11/09 17:33:42.0	0.788888
12/11/09 18:18:20.5	0.799999
12/11/09 19:05:25.0	0.81111
12/11/09 19:08:42.0	0.822221
12/11/09 19:49:16.0	0.833333
12/11/09 19:51:25.5	0.844444
12/11/09 19:53:11.5	0.855555
12/11/09 19:54:11.0	0.866666
12/11/09 19:55:15.0	0.877777
12/11/09 19:56:07.5	0.888888
12/11/09 19:57:03.5	0.899999
12/11/09 19:58:09.5	0.91111
12/11/09 20:00:22.0	0.922221
12/11/09 20:04:15.5	0.933332
12/11/09 20:06:51.5	0.944444
12/11/09 20:10:01.5	0.955555
12/11/09 20:50:47.0	0.966666
12/11/09 20:55:53.5	0.977777
12/12/09 02:55:15.0	0.988888
12/12/09 03:31:24.5	0.999999
12/12/09 07:45:26.0	1.01111
12/12/09 08:14:33.0	1.02222
12/12/09 08:19:44.5	1.03333
12/12/09 08:27:27.0	1.04444
12/12/09 08:33:29.5	1.05555
12/12/09 08:37:46.0	1.06667
12/12/09 08:43:11.0	1.07778
12/12/09 08:48:18.5	1.08889
12/12/09 08:52:45.0	1.1
12/12/09 08:55:54.5	1.11111
12/12/09 09:08:11.5	1.12222
12/12/09 09:21:19.5	1.13333
12/12/09 09:27:27.0	1.14444
12/12/09 09:37:43.5	1.15555
