Date Time	Event (rain bucket tip)
01/12/10 14:07:34.0	0
01/12/10 14:07:40.5	0.00925926
01/12/10 14:07:42.0	0.0185185
01/12/10 19:26:36.0	0.0277778
01/12/10 21:00:09.5	0.037037
01/12/10 21:12:03.0	0.0462963
01/12/10 21:59:08.5	0.0555556
01/12/10 22:27:23.5	0.0648148
01/12/10 23:25:29.0	0.0740741
01/12/10 23:37:28.0	0.0833333
01/12/10 23:41:30.5	0.0925926
01/12/10 23:42:23.0	0.101852
01/12/10 23:43:19.0	0.111111
01/12/10 23:47:22.0	0.12037
01/12/10 23:47:53.0	0.12963
01/12/10 23:48:49.5	0.138889
01/12/10 23:50:27.5	0.148148
01/12/10 23:53:41.0	0.157407
01/12/10 23:56:37.5	0.166667
01/13/10 00:00:43.5	0.175926
01/13/10 00:04:17.5	0.185185
01/13/10 00:09:43.5	0.194444
01/13/10 00:54:33.5	0.203704
01/13/10 01:16:41.0	0.212963
01/13/10 01:17:25.0	0.222222
01/13/10 01:19:03.5	0.231482
01/13/10 01:19:54.0	0.240741
01/13/10 01:20:09.0	0.25
01/13/10 01:20:58.5	0.259259
01/13/10 01:45:27.5	0.268519
01/13/10 11:03:45.0	0.277778
01/13/10 11:05:48.5	0.287037
01/13/10 11:14:57.5	0.296296
01/13/10 13:01:10.5	0.305556
01/13/10 13:02:00.5	0.314815
01/13/10 13:02:37.5	0.324074
01/13/10 13:13:46.5	0.333333
01/13/10 13:41:32.0	0.342593
01/16/10 15:42:00.5	0.351852
01/16/10 17:18:22.0	0.361111
01/16/10 18:31:38.0	0.37037
01/16/10 19:44:59.5	0.37963
01/16/10 22:06:12.5	0.388889
01/16/10 22:17:08.5	0.398148
01/16/10 22:20:29.5	0.407407
01/16/10 22:33:50.5	0.416667
01/16/10 23:02:45.5	0.425926
01/16/10 23:13:14.0	0.435185
01/16/10 23:22:43.0	0.444445
01/16/10 23:34:52.5	0.453704
01/16/10 23:49:10.0	0.462963
01/16/10 23:58:29.5	0.472222
01/17/10 00:05:45.0	0.481482
01/17/10 00:12:56.0	0.490741
01/17/10 00:21:54.5	0.5
01/17/10 00:39:47.0	0.509259
01/17/10 01:21:11.5	0.518519
01/17/10 01:26:58.0	0.527778
01/17/10 01:34:48.5	0.537037
01/17/10 01:43:47.0	0.546296
01/17/10 02:07:45.0	0.555556
01/17/10 02:26:22.0	0.564815
01/17/10 02:51:38.0	0.574074
01/17/10 03:05:39.5	0.583333
01/17/10 03:31:24.5	0.592593
01/17/10 04:53:40.5	0.601852
01/17/10 05:28:47.5	0.611111
01/17/10 06:20:47.5	0.62037
01/17/10 07:29:48.5	0.62963
01/17/10 08:58:24.5	0.638889
01/17/10 09:19:12.5	0.648148
01/17/10 09:27:19.0	0.657407
01/17/10 09:46:53.0	0.666667
01/17/10 10:03:17.5	0.675926
01/17/10 10:43:53.5	0.685185
01/17/10 11:55:14.5	0.694444
01/17/10 12:10:57.5	0.703704
01/17/10 12:14:35.5	0.712963
01/17/10 12:18:39.5	0.722222
01/17/10 12:21:44.5	0.731482
01/17/10 12:24:33.0	0.740741
01/17/10 12:27:19.5	0.75
01/17/10 12:31:47.0	0.759259
01/17/10 12:37:50.5	0.768519
01/17/10 12:41:54.5	0.777778
01/17/10 12:44:35.0	0.787037
01/17/10 12:48:33.0	0.796296
01/17/10 12:52:25.0	0.805556
01/17/10 12:55:42.0	0.814815
01/17/10 12:58:10.0	0.824074
01/17/10 13:05:27.5	0.833333
01/17/10 13:13:08.5	0.842593
01/17/10 13:26:58.5	0.851852
01/17/10 13:30:59.0	0.861111
01/17/10 13:34:40.5	0.87037
01/17/10 13:38:55.5	0.87963
01/17/10 13:45:55.5	0.888889
01/17/10 18:05:06.0	0.898148
01/17/10 18:43:22.5	0.907407
