"Plot Title: RLSmith RRG"
"#","Date Time, GMT-07:00","Rain Bu (0.010416666977107525), Units (LGR S/N: 669856)"
1,04/28/09 09:58:24 AM,46298.31
2,05/01/09 01:57:09 PM,46298.32
3,05/01/09 02:03:36.5 PM,46298.33
4,05/01/09 02:21:19.5 PM,46298.34
5,05/01/09 02:29:34.5 PM,46298.35
6,05/01/09 02:34:44.5 PM,46298.36
7,05/01/09 02:40:21 PM,46298.37
8,05/01/09 02:46:13 PM,46298.38
9,05/01/09 02:51:28 PM,46298.39
10,05/01/09 02:56:16.5 PM,46298.40
11,05/01/09 03:01:46.5 PM,46298.41
12,05/01/09 03:04:50.5 PM,46298.42
13,05/01/09 03:07:42.5 PM,46298.43
14,05/01/09 03:09:21.5 PM,46298.45
15,05/01/09 03:13:21 PM,46298.46
16,05/01/09 03:17:11.5 PM,46298.47
17,05/01/09 03:23:30.5 PM,46298.48
18,05/01/09 03:27:10 PM,46298.49
19,05/01/09 03:35:35 PM,46298.50
20,05/01/09 03:44:26 PM,46298.51
21,05/01/09 03:49:57.5 PM,46298.52
22,05/01/09 03:54:27 PM,46298.53
23,05/01/09 04:01:12.5 PM,46298.54
24,05/01/09 04:04:59 PM,46298.55
25,05/01/09 04:09:56 PM,46298.56
26,05/01/09 04:13:40 PM,46298.57
27,05/01/09 04:24:12 PM,46298.58
28,05/01/09 04:38:13.5 PM,46298.59
29,05/01/09 05:04:47 PM,46298.60
30,05/01/09 05:19:18.5 PM,46298.61
31,05/01/09 05:40:48.5 PM,46298.62
32,05/01/09 05:47:34.5 PM,46298.63
33,05/01/09 05:53:27 PM,46298.64
34,05/01/09 05:56:44 PM,46298.65
35,05/01/09 06:09:30 PM,46298.66
36,05/01/09 06:17:48.5 PM,46298.67
37,05/01/09 06:55:19 PM,46298.68
38,05/01/09 07:08:53.5 PM,46298.70
39,05/01/09 07:29:10.5 PM,46298.71
40,05/01/09 07:37:02 PM,46298.72
41,05/01/09 07:54:30 PM,46298.73
42,05/01/09 08:02:56.5 PM,46298.74
43,05/01/09 08:10:36 PM,46298.75
44,05/01/09 08:16:29 PM,46298.76
45,05/01/09 08:34:09.5 PM,46298.77
46,05/01/09 08:40:28.5 PM,46298.78
47,05/01/09 08:50:17.5 PM,46298.79
48,05/01/09 08:52:34.5 PM,46298.80
49,05/01/09 09:16:01.5 PM,46298.81
50,05/01/09 09:17:29 PM,46298.82
51,05/01/09 09:26:15 PM,46298.83
52,05/01/09 09:41:18.5 PM,46298.84
53,05/01/09 09:45:21.5 PM,46298.85
54,05/01/09 09:50:37 PM,46298.86
55,05/01/09 09:56:03.5 PM,46298.87
56,05/01/09 10:06:17 PM,46298.88
57,05/02/09 02:57:20 AM,46298.89
58,05/02/09 03:58:55.5 AM,46298.90
59,05/02/09 08:38:47.5 AM,46298.91
60,05/02/09 09:53:49 PM,46298.92
61,05/02/09 10:08:52 PM,46298.93
62,05/02/09 10:49:34 PM,46298.95
63,05/03/09 01:25:44.5 AM,46298.96
64,05/03/09 05:45:17 AM,46298.97
65,05/03/09 06:21:09 AM,46298.98
66,05/03/09 06:23:37 AM,46298.99
67,05/03/09 06:56:43.5 AM,46299.00
68,05/03/09 07:09:11.5 AM,46299.01
69,05/03/09 07:36:12 AM,46299.02
70,05/03/09 07:48:00 AM,46299.03
71,05/03/09 07:48:29.5 AM,46299.04
72,05/03/09 07:48:46 AM,46299.05
73,05/03/09 07:49:07 AM,46299.06
74,05/03/09 07:49:39 AM,46299.07
75,05/03/09 07:51:03.5 AM,46299.08
76,05/03/09 07:52:14 AM,46299.09
77,05/03/09 07:53:42 AM,46299.10
78,05/03/09 07:54:54.5 AM,46299.11
79,05/03/09 07:56:33 AM,46299.12
80,05/03/09 07:57:59 AM,46299.13
81,05/03/09 08:02:41 AM,46299.14
82,05/03/09 08:17:37.5 AM,46299.15
83,05/03/09 08:22:14 AM,46299.16
84,05/03/09 08:29:36.5 AM,46299.17
85,05/03/09 08:37:51.5 AM,46299.18
86,05/03/09 08:44:24 AM,46299.20
87,05/03/09 08:50:24 AM,46299.21
88,05/03/09 08:55:32.5 AM,46299.22
89,05/03/09 09:01:55 AM,46299.23
90,05/03/09 09:05:36.5 AM,46299.24
91,05/03/09 09:08:32 AM,46299.25
92,05/03/09 09:09:20.5 AM,46299.26
93,05/03/09 09:10:08 AM,46299.27
94,05/03/09 09:10:57 AM,46299.28
95,05/03/09 09:14:58.5 AM,46299.29
96,05/03/09 09:19:59.5 AM,46299.30
97,05/03/09 09:25:55.5 AM,46299.31
98,05/03/09 09:33:17 AM,46299.32
99,05/03/09 09:43:20 AM,46299.33
100,05/03/09 09:47:42.5 AM,46299.34
101,05/03/09 09:53:46.5 AM,46299.35
102,05/03/09 10:00:14 AM,46299.36
103,05/03/09 10:06:57 AM,46299.37
104,05/03/09 10:10:46.5 AM,46299.38
105,05/03/09 10:13:44 AM,46299.39
106,05/03/09 10:16:16.5 AM,46299.40
107,05/03/09 10:21:09.5 AM,46299.41
108,05/03/09 10:25:20 AM,46299.42
109,05/03/09 10:30:19 AM,46299.43
110,05/03/09 10:33:56 AM,46299.45
111,05/03/09 10:39:52 AM,46299.46
112,05/03/09 10:44:55.5 AM,46299.47
113,05/03/09 10:52:25 AM,46299.48
114,05/03/09 10:56:58 AM,46299.49
115,05/03/09 11:04:49 AM,46299.50
116,05/03/09 11:09:18.5 AM,46299.51
117,05/03/09 11:12:58.5 AM,46299.52
118,05/03/09 11:16:58.5 AM,46299.53
119,05/03/09 11:22:01 AM,46299.54
120,05/03/09 11:25:59.5 AM,46299.55
121,05/03/09 11:31:31.5 AM,46299.56
122,05/03/09 11:37:56.5 AM,46299.57
123,05/03/09 11:45:54 AM,46299.58
124,05/03/09 11:52:37.5 AM,46299.59
125,05/03/09 11:58:17.5 AM,46299.60
126,05/03/09 12:05:07 PM,46299.61
127,05/03/09 12:19:58 PM,46299.62
128,05/03/09 12:28:40 PM,46299.63
129,05/03/09 12:34:54 PM,46299.64
130,05/03/09 12:44:22.5 PM,46299.65
131,05/03/09 01:01:11.5 PM,46299.66
132,05/03/09 01:27:39 PM,46299.67
133,05/03/09 02:10:18 PM,46299.68
134,05/03/09 02:38:32.5 PM,46299.70
135,05/04/09 03:06:41 AM,46299.71
136,05/04/09 04:42:32.5 PM,46299.72
137,05/04/09 05:10:30 PM,46299.73
138,05/04/09 05:31:51.5 PM,46299.74
139,05/04/09 05:46:46 PM,46299.75
140,05/04/09 05:59:58.5 PM,46299.76
141,05/04/09 06:14:45 PM,46299.77
142,05/04/09 06:26:06 PM,46299.78
143,05/04/09 06:41:03 PM,46299.79
144,05/04/09 06:50:09 PM,46299.80
145,05/04/09 06:59:58 PM,46299.81
146,05/04/09 07:08:42 PM,46299.82
147,05/04/09 07:18:17.5 PM,46299.83
148,05/04/09 07:27:27 PM,46299.84
149,05/04/09 07:36:17.5 PM,46299.85
150,05/04/09 07:42:22 PM,46299.86
151,05/04/09 07:51:08.5 PM,46299.87
152,05/04/09 07:57:46 PM,46299.88
153,05/04/09 08:05:51 PM,46299.89
154,05/04/09 08:11:41 PM,46299.90
155,05/04/09 08:26:58 PM,46299.91
156,05/04/09 08:40:47.5 PM,46299.92
157,05/04/09 08:53:52.5 PM,46299.93
158,05/04/09 09:08:29 PM,46299.95
159,05/04/09 09:29:02.5 PM,46299.96
160,05/04/09 09:36:51 PM,46299.97
161,05/04/09 09:47:37.5 PM,46299.98
162,05/04/09 09:56:27.5 PM,46299.99
163,05/04/09 10:07:41.5 PM,46300.00
164,05/04/09 10:14:40.5 PM,46300.01
165,05/04/09 10:21:25 PM,46300.02
166,05/04/09 10:27:37 PM,46300.03
167,05/04/09 10:34:22 PM,46300.04
168,05/04/09 10:42:47.5 PM,46300.05
169,05/04/09 10:49:31 PM,46300.06
170,05/04/09 10:59:27.5 PM,46300.07
171,05/04/09 11:04:22.5 PM,46300.08
172,05/04/09 11:11:42.5 PM,46300.09
