"Plot Title: RH RRG"
"#","Date Time, GMT-08:00","rain bu (0.009999999776482582), Units (LGR S/N: 532217)"
1,11/22/03 05:00:16 PM,36533.34
2,11/30/03 02:32:22 AM,36533.35
3,11/30/03 02:40:35.5 AM,36533.36
4,11/30/03 02:44:58 AM,36533.37
5,11/30/03 02:50:07 AM,36533.38
6,11/30/03 02:56:31.5 AM,36533.39
7,11/30/03 03:07:52 AM,36533.40
8,11/30/03 03:16:26 AM,36533.41
9,11/30/03 03:25:05.5 AM,36533.42
10,11/30/03 03:36:26.5 AM,36533.43
11,11/30/03 04:24:52 AM,36533.44
12,11/30/03 08:23:48.5 AM,36533.45
13,11/30/03 10:41:29.5 AM,36533.46
14,11/30/03 10:51:15 AM,36533.47
15,11/30/03 11:41:10 AM,36533.48
16,11/30/03 11:50:46.5 AM,36533.49
17,11/30/03 11:59:56 AM,36533.50
18,11/30/03 12:07:28 PM,36533.51
19,11/30/03 12:14:53 PM,36533.52
20,11/30/03 12:18:44 PM,36533.53
21,11/30/03 12:30:03.5 PM,36533.54
22,11/30/03 12:40:37.5 PM,36533.55
23,11/30/03 12:50:04.5 PM,36533.56
24,11/30/03 12:54:07 PM,36533.57
25,11/30/03 12:58:22.5 PM,36533.58
26,11/30/03 01:01:43 PM,36533.59
27,11/30/03 01:07:05.5 PM,36533.60
28,11/30/03 01:10:51.5 PM,36533.61
29,11/30/03 01:17:43 PM,36533.62
30,11/30/03 01:19:58 PM,36533.63
31,11/30/03 01:27:50 PM,36533.64
32,11/30/03 01:34:42 PM,36533.65
33,11/30/03 01:44:30.5 PM,36533.66
34,11/30/03 01:47:48.5 PM,36533.67
35,11/30/03 01:53:33.5 PM,36533.68
36,11/30/03 02:00:42.5 PM,36533.69
37,11/30/03 02:24:41 PM,36533.70
38,11/30/03 02:28:05 PM,36533.71
39,11/30/03 02:34:32 PM,36533.72
40,11/30/03 02:37:29.5 PM,36533.73
41,11/30/03 02:43:41 PM,36533.74
42,11/30/03 02:48:33.5 PM,36533.75
43,11/30/03 02:55:28 PM,36533.76
44,11/30/03 02:59:42 PM,36533.77
45,11/30/03 03:05:26 PM,36533.78
46,11/30/03 03:09:14 PM,36533.79
47,11/30/03 03:15:08.5 PM,36533.80
48,11/30/03 03:19:39 PM,36533.81
49,11/30/03 03:26:51 PM,36533.82
50,11/30/03 03:34:56 PM,36533.83
51,11/30/03 03:42:44 PM,36533.84
52,11/30/03 03:45:52 PM,36533.85
53,11/30/03 03:50:25.5 PM,36533.86
54,11/30/03 04:00:19 PM,36533.87
55,11/30/03 04:08:42.5 PM,36533.88
56,11/30/03 04:13:36.5 PM,36533.89
57,11/30/03 04:24:48 PM,36533.90
58,11/30/03 04:36:14 PM,36533.91
59,11/30/03 04:44:34 PM,36533.92
60,11/30/03 04:49:02.5 PM,36533.93
61,11/30/03 05:05:10.5 PM,36533.94
62,11/30/03 05:20:16.5 PM,36533.95
63,11/30/03 05:40:57.5 PM,36533.96
64,11/30/03 05:44:45 PM,36533.97
65,11/30/03 05:52:07.5 PM,36533.98
66,11/30/03 05:56:20 PM,36533.99
67,11/30/03 06:03:32.5 PM,36534.00
68,11/30/03 06:06:55.5 PM,36534.01
69,11/30/03 06:12:50 PM,36534.02
70,11/30/03 06:19:46 PM,36534.03
71,11/30/03 06:28:32.5 PM,36534.04
72,11/30/03 06:31:44.5 PM,36534.05
73,11/30/03 06:35:39.5 PM,36534.06
74,11/30/03 06:38:43.5 PM,36534.07
75,11/30/03 06:44:13.5 PM,36534.08
76,11/30/03 06:48:07 PM,36534.09
77,11/30/03 06:53:17 PM,36534.10
78,11/30/03 06:56:27 PM,36534.11
79,11/30/03 06:59:55 PM,36534.12
80,11/30/03 07:02:13 PM,36534.13
81,11/30/03 07:08:39.5 PM,36534.14
82,11/30/03 07:12:39.5 PM,36534.15
83,11/30/03 07:17:01 PM,36534.16
84,11/30/03 07:20:28.5 PM,36534.17
85,11/30/03 07:28:34.5 PM,36534.18
86,11/30/03 07:33:18 PM,36534.19
87,11/30/03 07:39:40.5 PM,36534.20
88,11/30/03 07:44:18.5 PM,36534.21
89,11/30/03 07:49:19 PM,36534.22
90,11/30/03 07:52:36.5 PM,36534.23
91,11/30/03 07:59:32.5 PM,36534.24
92,11/30/03 08:03:19.5 PM,36534.25
93,11/30/03 08:13:46.5 PM,36534.26
94,11/30/03 08:25:57 PM,36534.27
95,11/30/03 08:34:27.5 PM,36534.28
96,11/30/03 08:40:06 PM,36534.29
97,11/30/03 08:55:46.5 PM,36534.30
98,11/30/03 09:01:27 PM,36534.31
99,11/30/03 09:15:49 PM,36534.32
100,11/30/03 09:32:46.5 PM,36534.33
101,11/30/03 09:55:50.5 PM,36534.34
102,11/30/03 10:09:18.5 PM,36534.35
103,12/01/03 12:59:59 AM,36534.36
104,12/01/03 07:49:53.5 AM,36534.37
105,12/01/03 08:15:56.5 AM,36534.38
106,12/01/03 08:25:31 AM,36534.39
107,12/01/03 09:27:25 AM,36534.40
108,12/01/03 09:44:06.5 AM,36534.41
109,12/01/03 10:00:38.5 AM,36534.42
110,12/01/03 10:14:37 AM,36534.43
111,12/01/03 10:25:18.5 AM,36534.44
112,12/01/03 10:28:10 AM,36534.45
113,12/01/03 10:39:06 AM,36534.46
114,12/01/03 10:46:12.5 AM,36534.47
115,12/01/03 10:59:17 AM,36534.48
116,12/01/03 11:01:44.5 AM,36534.49
117,12/01/03 11:04:17 AM,36534.50
118,12/01/03 11:06:01 AM,36534.51
119,12/01/03 11:13:22 AM,36534.52
120,12/01/03 11:14:24 AM,36534.53
121,12/01/03 11:20:28 AM,36534.54
122,12/01/03 11:24:05 AM,36534.55
123,12/01/03 11:27:04.5 AM,36534.56
124,12/01/03 11:29:19.5 AM,36534.57
125,12/01/03 11:56:06 AM,36534.58
126,12/01/03 11:59:48 AM,36534.59
127,12/01/03 12:16:14.5 PM,36534.60
128,12/01/03 12:37:28.5 PM,36534.61
129,12/01/03 12:47:12 PM,36534.62
130,12/01/03 12:52:01 PM,36534.63
131,12/01/03 01:12:07.5 PM,36534.64
132,12/01/03 03:17:05.5 PM,36534.65
133,12/01/03 03:26:37.5 PM,36534.66
134,12/01/03 04:12:29 PM,36534.67
135,12/01/03 04:18:26.5 PM,36534.68
136,12/01/03 04:22:48.5 PM,36534.69
137,12/01/03 04:26:34.5 PM,36534.70
138,12/01/03 04:27:44.5 PM,36534.71
139,12/01/03 04:34:50.5 PM,36534.72
140,12/01/03 04:40:19 PM,36534.73
141,12/01/03 04:42:21 PM,36534.74
142,12/01/03 06:15:15 PM,36534.75
143,12/01/03 06:17:38.5 PM,36534.76
144,12/01/03 06:40:54 PM,36534.77
145,12/01/03 10:49:55 PM,36534.78
146,12/02/03 01:09:36 AM,36534.79
147,12/02/03 04:34:14 AM,36534.80
148,12/02/03 05:27:17 AM,36534.81
149,12/05/03 01:27:22 AM,36534.82
150,12/05/03 01:42:04 AM,36534.83
151,12/05/03 02:33:13 AM,36534.84
152,12/05/03 02:57:18 AM,36534.85
153,12/05/03 04:31:59 AM,36534.86
154,12/05/03 04:46:38 AM,36534.87
155,12/05/03 05:15:15.5 AM,36534.88
156,12/05/03 05:43:21.5 AM,36534.89
157,12/05/03 06:28:46 AM,36534.90
158,12/05/03 07:17:03.5 AM,36534.91
159,12/05/03 07:39:16.5 AM,36534.92
160,12/05/03 07:40:21.5 AM,36534.93
161,12/05/03 07:43:00 AM,36534.94
162,12/05/03 07:48:39.5 AM,36534.95
163,12/06/03 06:18:12.5 PM,36534.96
164,12/06/03 06:21:35.5 PM,36534.97
165,12/06/03 06:25:29.5 PM,36534.98
166,12/06/03 06:28:30.5 PM,36534.99
167,12/06/03 06:36:51 PM,36535.00
168,12/06/03 06:40:22 PM,36535.01
169,12/06/03 06:43:24 PM,36535.02
170,12/06/03 06:44:44 PM,36535.03
171,12/06/03 06:47:08.5 PM,36535.04
172,12/06/03 06:49:12 PM,36535.05
173,12/06/03 06:51:32 PM,36535.06
174,12/06/03 06:52:32 PM,36535.07
175,12/06/03 06:53:36.5 PM,36535.08
176,12/06/03 06:54:32 PM,36535.09
177,12/06/03 06:56:18 PM,36535.10
178,12/06/03 06:57:36 PM,36535.11
179,12/06/03 06:59:37 PM,36535.12
180,12/06/03 07:00:38 PM,36535.13
181,12/06/03 07:02:28.5 PM,36535.14
182,12/06/03 07:03:18.5 PM,36535.15
183,12/06/03 07:05:17.5 PM,36535.16
184,12/06/03 07:06:48.5 PM,36535.17
185,12/06/03 07:09:32.5 PM,36535.18
186,12/06/03 07:12:03 PM,36535.19
187,12/06/03 07:14:34.5 PM,36535.20
188,12/06/03 07:16:27 PM,36535.21
189,12/06/03 07:18:50.5 PM,36535.22
190,12/06/03 07:19:50 PM,36535.23
191,12/06/03 07:21:03.5 PM,36535.24
192,12/06/03 07:21:54 PM,36535.25
193,12/06/03 07:23:07.5 PM,36535.26
194,12/06/03 07:24:14 PM,36535.27
195,12/06/03 07:26:05.5 PM,36535.28
196,12/06/03 07:27:36 PM,36535.29
197,12/06/03 07:30:15 PM,36535.30
198,12/06/03 07:31:07.5 PM,36535.31
199,12/06/03 07:36:23 PM,36535.32
200,12/06/03 07:40:11.5 PM,36535.33
201,12/06/03 07:42:40 PM,36535.34
202,12/06/03 07:43:59 PM,36535.35
203,12/06/03 07:47:17.5 PM,36535.36
204,12/06/03 07:49:13.5 PM,36535.37
205,12/06/03 07:52:08.5 PM,36535.38
206,12/06/03 07:53:44.5 PM,36535.39
207,12/06/03 07:55:26 PM,36535.40
208,12/06/03 07:57:25.5 PM,36535.41
209,12/06/03 08:01:25 PM,36535.42
210,12/06/03 08:04:38 PM,36535.43
211,12/06/03 08:11:29.5 PM,36535.44
212,12/06/03 08:13:57.5 PM,36535.45
213,12/06/03 08:19:05 PM,36535.46
214,12/06/03 08:23:35.5 PM,36535.47
215,12/06/03 08:27:28 PM,36535.48
216,12/06/03 08:29:08.5 PM,36535.49
217,12/06/03 08:31:00.5 PM,36535.50
218,12/06/03 08:31:58.5 PM,36535.51
219,12/06/03 08:33:58 PM,36535.52
220,12/06/03 08:36:46 PM,36535.53
221,12/06/03 08:51:03.5 PM,36535.54
222,12/06/03 08:54:42 PM,36535.55
223,12/06/03 08:59:23 PM,36535.56
224,12/06/03 09:07:52.5 PM,36535.57
225,12/06/03 09:14:43 PM,36535.58
226,12/06/03 09:16:37.5 PM,36535.59
227,12/06/03 09:23:15.5 PM,36535.60
228,12/06/03 09:35:26 PM,36535.61
229,12/06/03 09:41:12 PM,36535.62
230,12/06/03 09:43:41 PM,36535.63
231,12/06/03 10:50:50.5 PM,36535.64
232,12/07/03 02:39:37.5 AM,36535.65
233,12/07/03 08:36:30.5 AM,36535.66
234,12/07/03 08:38:24.5 AM,36535.67
235,12/07/03 08:49:04.5 AM,36535.68
236,12/09/03 01:18:11.5 PM,36535.69
237,12/09/03 01:53:41 PM,36535.70
238,12/09/03 01:56:36 PM,36535.71
239,12/09/03 02:00:52.5 PM,36535.72
240,12/09/03 02:05:11.5 PM,36535.73
241,12/09/03 02:11:28.5 PM,36535.74
242,12/09/03 02:16:56.5 PM,36535.75
243,12/09/03 02:25:03 PM,36535.76
244,12/09/03 02:33:18.5 PM,36535.77
245,12/09/03 04:44:49 PM,36535.78
246,12/09/03 06:52:02 PM,36535.79
247,12/09/03 07:13:43 PM,36535.80
248,12/09/03 11:15:38 PM,36535.81
249,12/09/03 11:30:39 PM,36535.82
250,12/09/03 11:41:01 PM,36535.83
251,12/09/03 11:42:16.5 PM,36535.84
252,12/09/03 11:51:31.5 PM,36535.85
253,12/09/03 11:52:11 PM,36535.86
254,12/09/03 11:52:27 PM,36535.87
255,12/09/03 11:52:43 PM,36535.88
256,12/09/03 11:52:56.5 PM,36535.89
257,12/09/03 11:53:27.5 PM,36535.90
258,12/09/03 11:53:46 PM,36535.91
259,12/09/03 11:54:20 PM,36535.92
260,12/09/03 11:55:09 PM,36535.93
261,12/10/03 12:01:09.5 AM,36535.94
262,12/10/03 12:05:51.5 AM,36535.95
263,12/10/03 01:54:52 AM,36535.96
264,12/10/03 01:55:24.5 AM,36535.97
265,12/10/03 01:57:32.5 AM,36535.98
266,12/10/03 02:02:09 AM,36535.99
267,12/10/03 04:45:12.5 AM,36536.00
268,12/10/03 04:46:13.5 AM,36536.01
269,12/10/03 04:46:53.5 AM,36536.02
270,12/10/03 04:47:26 AM,36536.03
271,12/10/03 04:48:40 AM,36536.04
272,12/10/03 04:50:05.5 AM,36536.05
273,12/10/03 04:50:55 AM,36536.06
274,12/10/03 04:51:40.5 AM,36536.07
275,12/10/03 04:52:54.5 AM,36536.08
276,12/10/03 04:55:18 AM,36536.09
277,12/10/03 10:13:47.5 AM,36536.10
278,12/10/03 10:18:40.5 AM,36536.11
279,12/10/03 08:39:19.5 PM,36536.12
280,12/10/03 08:45:06.5 PM,36536.13
281,12/10/03 08:47:20 PM,36536.14
282,12/10/03 08:48:47.5 PM,36536.15
283,12/10/03 09:13:10 PM,36536.16
284,12/10/03 10:09:33 PM,36536.17
285,12/10/03 10:24:50 PM,36536.18
286,12/10/03 10:28:39 PM,36536.19
287,12/10/03 10:45:28 PM,36536.20
288,12/10/03 10:54:39.5 PM,36536.21
289,12/10/03 10:56:16 PM,36536.22
290,12/10/03 10:59:18 PM,36536.23
291,12/10/03 11:03:37.5 PM,36536.24
292,12/10/03 11:07:12.5 PM,36536.25
293,12/11/03 12:15:47.5 AM,36536.26
294,12/11/03 05:51:33.5 AM,36536.27
295,12/11/03 06:12:01 AM,36536.28
296,12/12/03 06:27:19 PM,36536.29
297,12/12/03 07:30:30 PM,36536.30
298,12/12/03 08:20:24.5 PM,36536.31
299,12/12/03 09:11:23.5 PM,36536.32
300,12/12/03 09:51:43 PM,36536.33
301,12/12/03 10:06:24 PM,36536.34
302,12/12/03 10:20:03.5 PM,36536.35
303,12/12/03 10:52:48.5 PM,36536.36
304,12/13/03 01:51:11 AM,36536.37
305,12/13/03 02:10:45.5 AM,36536.38
306,12/13/03 02:18:33.5 AM,36536.39
307,12/13/03 02:57:53.5 AM,36536.40
308,12/13/03 03:07:17.5 AM,36536.41
309,12/13/03 05:10:52.5 AM,36536.42
310,12/13/03 06:11:44.5 AM,36536.43
311,12/13/03 01:00:42 PM,36536.44
312,12/13/03 01:01:04.5 PM,36536.44
